,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-111447,R-HSA-111447,Activation of BAD and translocation to mitochondria ,2/249,15/8183,0.0746486364168423,0.292531712252803,0.244108819060152,YWHAH/YWHAG,2
R-HSA-163210,R-HSA-163210,Formation of ATP by chemiosmotic coupling,2/249,15/8183,0.0746486364168423,0.292531712252803,0.244108819060152,ATP5F1E/ATP5ME,2
R-HSA-392851,R-HSA-392851,Prostacyclin signalling through prostacyclin receptor,2/249,15/8183,0.0746486364168423,0.292531712252803,0.244108819060152,GNG2/GNB2,2
R-HSA-430039,R-HSA-430039,mRNA decay by 5' to 3' exoribonuclease,2/249,15/8183,0.0746486364168423,0.292531712252803,0.244108819060152,LSM3/LSM5,2
R-HSA-174113,R-HSA-174113,SCF-beta-TrCP mediated degradation of Emi1,4/249,53/8183,0.0769370639692035,0.298469413991081,0.249063650617046,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-4641257,R-HSA-4641257,Degradation of AXIN,4/249,53/8183,0.0769370639692035,0.298469413991081,0.249063650617046,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-195721,R-HSA-195721,Signaling by WNT,13/249,276/8183,0.0781449306558951,0.301639432331755,0.251708934533725,RHOA/SOX4/HIST1H4C/GNG2/HIST1H2AC/PSMB9/PSMB8/RAC1/RBX1/PSMD7/PSMD6/GNB2/AP2M1,13
R-HSA-2454202,R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,7/249,124/8183,0.0836613276112836,0.32132609410901,0.268136855187775,FOS/PSMB9/PSMB8/RAC1/PSMD7/PSMD6/JUN,7
R-HSA-69541,R-HSA-69541,Stabilization of p53,4/249,55/8183,0.0855880746451056,0.325487653330155,0.271609549820091,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-8941858,R-HSA-8941858,Regulation of RUNX3 expression and activity,4/249,55/8183,0.0855880746451056,0.325487653330155,0.271609549820091,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-195253,R-HSA-195253,Degradation of beta-catenin by the destruction complex,5/249,78/8183,0.0884887260473142,0.330134499422683,0.275487201590785,PSMB9/PSMB8/RBX1/PSMD7/PSMD6,5
R-HSA-73884,R-HSA-73884,Base Excision Repair,5/249,78/8183,0.0884887260473142,0.330134499422683,0.275487201590785,TERF2IP/HIST1H4C/HIST1H2AC/BPHL/NTHL1,5
R-HSA-983231,R-HSA-983231,Factors involved in megakaryocyte development and platelet production,7/249,126/8183,0.0892991304484943,0.330134499422683,0.275487201590785,TUBB2B/TUBA1A/TUBB2A/TUBB3/CDC42/RAC1/TUBB4B,7
R-HSA-425397,R-HSA-425397,Transport of vitamins, nucleosides, and related molecules,3/249,35/8183,0.0893757906468144,0.330134499422683,0.275487201590785,APOD/SLC25A6/LCN15,3
R-HSA-532668,R-HSA-532668,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,3/249,35/8183,0.0893757906468144,0.330134499422683,0.275487201590785,PDIA3/CALR/OS9,3
R-HSA-5663213,R-HSA-5663213,RHO GTPases Activate WASPs and WAVEs,3/249,35/8183,0.0893757906468144,0.330134499422683,0.275487201590785,BRK1/CDC42/RAC1,3
R-HSA-429914,R-HSA-429914,Deadenylation-dependent mRNA decay,4/249,56/8183,0.0900841365773783,0.3311664449416,0.276348328748649,EIF4A2/EIF4A1/LSM3/LSM5,4
R-HSA-1296041,R-HSA-1296041,Activation of G protein gated Potassium channels,2/249,17/8183,0.0929658217378097,0.333812159914368,0.27855609744695,GNG2/GNB2,2
R-HSA-1296059,R-HSA-1296059,G protein gated Potassium channels,2/249,17/8183,0.0929658217378097,0.333812159914368,0.27855609744695,GNG2/GNB2,2
R-HSA-392170,R-HSA-392170,ADP signalling through P2Y purinoceptor 12,2/249,17/8183,0.0929658217378097,0.333812159914368,0.27855609744695,GNG2/GNB2,2
R-HSA-418217,R-HSA-418217,G beta:gamma signalling through PLC beta,2/249,17/8183,0.0929658217378097,0.333812159914368,0.27855609744695,GNG2/GNB2,2
R-HSA-997272,R-HSA-997272,Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,2/249,17/8183,0.0929658217378097,0.333812159914368,0.27855609744695,GNG2/GNB2,2
R-HSA-5676590,R-HSA-5676590,NIK-->noncanonical NF-kB signaling,4/249,57/8183,0.0946914802986559,0.336874759403513,0.281111743598241,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-68827,R-HSA-68827,CDT1 association with the CDC6:ORC:origin complex,4/249,57/8183,0.0946914802986559,0.336874759403513,0.281111743598241,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-8957275,R-HSA-8957275,Post-translational protein phosphorylation,5/249,80/8183,0.0961001145352378,0.338763874069423,0.282688152345905,TIMP1/HSP90B1/CHGB/PDIA6/IGFBP5,5
R-HSA-977225,R-HSA-977225,Amyloid fiber formation,5/249,80/8183,0.0961001145352378,0.338763874069423,0.282688152345905,B2M/HIST1H4C/HIST1H2AC/NCSTN/NPPA,5
R-HSA-112316,R-HSA-112316,Neuronal System,14/249,314/8183,0.0976784697686124,0.342762630278949,0.286024992815267,TUBB2B/TUBA1A/TUBB2A/TUBB3/GNG2/RAC1/CACNA2D1/GRIK2/GNB2/SLITRK6/CAMK2B/AP2M1/SYT1/TUBB4B,14
R-HSA-5607761,R-HSA-5607761,Dectin-1 mediated noncanonical NF-kB signaling,4/249,58/8183,0.0994081581877388,0.347253837651287,0.289772768806364,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-6814122,R-HSA-6814122,Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,3/249,37/8183,0.101611257204847,0.347271624970731,0.289787611783594,RGS7/GNG2/GNB2,3
R-HSA-5673001,R-HSA-5673001,RAF/MAP kinase cascade,10/249,208/8183,0.10236704120626,0.347271624970731,0.289787611783594,PSMB9/PSMB8/HGF/RET/RBX1/DUSP1/PSMD7/PSMD6/CAMK2B/DUSP2,10
R-HSA-164938,R-HSA-164938,Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters,2/249,18/8183,0.102562086131252,0.347271624970731,0.289787611783594,B2M/AP2M1,2
R-HSA-418592,R-HSA-418592,ADP signalling through P2Y purinoceptor 1,2/249,18/8183,0.102562086131252,0.347271624970731,0.289787611783594,GNG2/GNB2,2
R-HSA-428930,R-HSA-428930,Thromboxane signalling through TP receptor,2/249,18/8183,0.102562086131252,0.347271624970731,0.289787611783594,GNG2/GNB2,2
R-HSA-500657,R-HSA-500657,Presynaptic function of Kainate receptors,2/249,18/8183,0.102562086131252,0.347271624970731,0.289787611783594,GNG2/GNB2,2
R-HSA-8964038,R-HSA-8964038,LDL clearance,2/249,18/8183,0.102562086131252,0.347271624970731,0.289787611783594,NPC2/AP2M1,2
R-HSA-8939236,R-HSA-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs,6/249,107/8183,0.107326424736546,0.35977407011326,0.300220522101603,HIST1H4C/HIST1H2AC/PSMB9/PSMB8/PSMD7/PSMD6,6
R-HSA-171306,R-HSA-171306,Packaging Of Telomere Ends,3/249,38/8183,0.107966362528504,0.35977407011326,0.300220522101603,TERF2IP/HIST1H4C/HIST1H2AC,3
R-HSA-9020591,R-HSA-9020591,Interleukin-12 signaling,3/249,38/8183,0.107966362528504,0.35977407011326,0.300220522101603,MIF/CDC42/RPLP0,3
R-HSA-69202,R-HSA-69202,Cyclin E associated events during G1/S transition ,5/249,83/8183,0.10811863246927,0.35977407011326,0.300220522101603,PSMB9/PSMB8/CDKN1A/PSMD7/PSMD6,5
R-HSA-8878166,R-HSA-8878166,Transcriptional regulation by RUNX2,6/249,108/8183,0.110923042723856,0.367521841127968,0.306685801432119,PSMB9/PSMB8/CDKN1A/RBX1/PSMD7/PSMD6,6
R-HSA-5668599,R-HSA-5668599,RHO GTPases Activate NADPH Oxidases,2/249,19/8183,0.112415463073084,0.369296755286899,0.308166913329128,RAC1/CYBA,2
R-HSA-8876725,R-HSA-8876725,Protein methylation,2/249,19/8183,0.112415463073084,0.369296755286899,0.308166913329128,EEF2/RPS2,2
R-HSA-4608870,R-HSA-4608870,Asymmetric localization of PCP proteins,4/249,61/8183,0.114193303273425,0.373547585284254,0.311714101709795,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-5684996,R-HSA-5684996,MAPK1/MAPK3 signaling,10/249,213/8183,0.114840069358243,0.374078200609974,0.312156884065045,PSMB9/PSMB8/HGF/RET/RBX1/DUSP1/PSMD7/PSMD6/CAMK2B/DUSP2,10
R-HSA-69656,R-HSA-69656,Cyclin A:Cdk2-associated events at S phase entry,5/249,85/8183,0.116520393084337,0.377956905298775,0.315393545190688,PSMB9/PSMB8/CDKN1A/PSMD7/PSMD6,5
R-HSA-1296065,R-HSA-1296065,Inwardly rectifying K+ channels,2/249,20/8183,0.12250157635988,0.392411688588496,0.327455622329097,GNG2/GNB2,2
R-HSA-8862803,R-HSA-8862803,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,2/249,20/8183,0.12250157635988,0.392411688588496,0.327455622329097,CAPN2/JUN,2
R-HSA-8863678,R-HSA-8863678,Neurodegenerative Diseases,2/249,20/8183,0.12250157635988,0.392411688588496,0.327455622329097,CAPN2/JUN,2
R-HSA-174084,R-HSA-174084,Autodegradation of Cdh1 by Cdh1:APC/C,4/249,63/8183,0.124556950375752,0.394090023320003,0.328856141630545,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-198933,R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,4/249,63/8183,0.124556950375752,0.394090023320003,0.328856141630545,HLA-C/HLA-B/B2M/HLA-A,4
R-HSA-373080,R-HSA-373080,Class B/2 (Secretin family receptors),4/249,63/8183,0.124556950375752,0.394090023320003,0.328856141630545,RAMP1/GNG2/GNB2/CALCB,4
R-HSA-381119,R-HSA-381119,Unfolded Protein Response (UPR),5/249,87/8183,0.125223316679426,0.394581226434764,0.329266035694131,HSP90B1/CALR/PDIA6/SERP1/HSPA5,5
R-HSA-3928662,R-HSA-3928662,EPHB-mediated forward signaling,3/249,41/8183,0.127910624789895,0.400209056004478,0.333962288348433,RHOA/CDC42/RAC1,3
R-HSA-69052,R-HSA-69052,Switching of origins to a post-replicative state,5/249,88/8183,0.129684688410381,0.400209056004478,0.333962288348433,PSMB9/PSMB8/RBX1/PSMD7/PSMD6,5
R-HSA-1169091,R-HSA-1169091,Activation of NF-kappaB in B cells,4/249,64/8183,0.129883731689595,0.400209056004478,0.333962288348433,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-162906,R-HSA-162906,HIV Infection,10/249,219/8183,0.130887691273918,0.400209056004478,0.333962288348433,B2M/SLC25A6/PSMB9/PSMB8/RAC1/RBX1/PSMD7/PSMD6/POLR2H/AP2M1,10
R-HSA-112409,R-HSA-112409,RAF-independent MAPK1/3 activation,2/249,21/8183,0.13279728456549,0.400209056004478,0.333962288348433,DUSP1/DUSP2,2
R-HSA-202040,R-HSA-202040,G-protein activation,2/249,21/8183,0.13279728456549,0.400209056004478,0.333962288348433,GNG2/GNB2,2
R-HSA-5205685,R-HSA-5205685,Pink/Parkin Mediated Mitophagy,2/249,21/8183,0.13279728456549,0.400209056004478,0.333962288348433,TOMM7/MAP1LC3B,2
R-HSA-68877,R-HSA-68877,Mitotic Prometaphase,9/249,193/8183,0.134094746666428,0.400209056004478,0.333962288348433,RPS27/TUBB2B/TUBA1A/TUBB2A/TUBB3/MAD1L1/YWHAG/DYNLL1/TUBB4B,9
R-HSA-1632852,R-HSA-1632852,Macroautophagy,5/249,89/8183,0.134217627897506,0.400209056004478,0.333962288348433,TOMM7/GABARAPL2/MAP1LC3B/GABARAP/DYNLL1,5
R-HSA-2559582,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),5/249,89/8183,0.134217627897506,0.400209056004478,0.333962288348433,HIST1H4C/HIST1H2AC/FOS/CDKN1A/JUN,5
R-HSA-382556,R-HSA-382556,ABC-family proteins mediated transport,5/249,89/8183,0.134217627897506,0.400209056004478,0.333962288348433,OS9/PSMB9/PSMB8/PSMD7/PSMD6,5
R-HSA-6811434,R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,5/249,89/8183,0.134217627897506,0.400209056004478,0.333962288348433,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-110330,R-HSA-110330,Recognition and association of DNA glycosylase with site containing an affected purine,3/249,42/8183,0.134831746877277,0.400209056004478,0.333962288348433,TERF2IP/HIST1H4C/HIST1H2AC,3
R-HSA-110331,R-HSA-110331,Cleavage of the damaged purine,3/249,42/8183,0.134831746877277,0.400209056004478,0.333962288348433,TERF2IP/HIST1H4C/HIST1H2AC,3
R-HSA-73927,R-HSA-73927,Depurination,3/249,42/8183,0.134831746877277,0.400209056004478,0.333962288348433,TERF2IP/HIST1H4C/HIST1H2AC,3
R-HSA-174154,R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin,4/249,65/8183,0.135303838882343,0.400209056004478,0.333962288348433,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-9006931,R-HSA-9006931,Signaling by Nuclear Receptors,10/249,221/8183,0.136493539510729,0.4021870706194,0.335612881400427,TFF3/FABP5/HIST1H4C/GNG2/HIST1H2AC/FOS/PDHB/GNB2/POLR2H/JUN,10
R-HSA-199977,R-HSA-199977,ER to Golgi Anterograde Transport,7/249,141/8183,0.138120820218722,0.405434498892978,0.338322761552363,TUBB2B/TUBA1A/TUBB2A/TUBB3/FOLR1/DYNLL1/TUBB4B,7
R-HSA-15869,R-HSA-15869,Metabolism of nucleotides,5/249,90/8183,0.138820802613244,0.405774624362563,0.338606585914765,APRT/NME1/NME4/NME2/CTPS1,5
R-HSA-68867,R-HSA-68867,Assembly of the pre-replicative complex,4/249,66/8183,0.140814716254317,0.405774624362563,0.338606585914765,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-8948751,R-HSA-8948751,Regulation of PTEN stability and activity,4/249,66/8183,0.140814716254317,0.405774624362563,0.338606585914765,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-68886,R-HSA-68886,M Phase,15/249,364/8183,0.143166030880406,0.405774624362563,0.338606585914765,RPS27/TUBB2B/TUBA1A/TUBB2A/TUBB3/HIST1H4C/HIST1H2AC/PSMB9/PSMB8/MAD1L1/PSMD7/PSMD6/YWHAG/DYNLL1/TUBB4B,15
R-HSA-196071,R-HSA-196071,Metabolism of steroid hormones,2/249,22/8183,0.143280628962669,0.405774624362563,0.338606585914765,TSPO/AKR1B1,2
R-HSA-2979096,R-HSA-2979096,NOTCH2 Activation and Transmission of Signal to the Nucleus,2/249,22/8183,0.143280628962669,0.405774624362563,0.338606585914765,MDK/NCSTN,2
R-HSA-420092,R-HSA-420092,Glucagon-type ligand receptors,2/249,22/8183,0.143280628962669,0.405774624362563,0.338606585914765,GNG2/GNB2,2
R-HSA-77387,R-HSA-77387,Insulin receptor recycling,2/249,22/8183,0.143280628962669,0.405774624362563,0.338606585914765,ATP6AP1/ATP6V0E2,2
R-HSA-381426,R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),5/249,91/8183,0.143492839962409,0.405774624362563,0.338606585914765,TIMP1/HSP90B1/CHGB/PDIA6/IGFBP5,5
R-HSA-4420097,R-HSA-4420097,VEGFA-VEGFR2 Pathway,5/249,91/8183,0.143492839962409,0.405774624362563,0.338606585914765,RHOA/BRK1/CDC42/RAC1/CYBA,5
R-HSA-416482,R-HSA-416482,G alpha (12/13) signalling events,4/249,67/8183,0.146413757577278,0.412523433757878,0.344238262148652,RHOA/GNG2/RHOB/GNB2,4
R-HSA-8878159,R-HSA-8878159,Transcriptional regulation by RUNX3,5/249,93/8183,0.153037824941634,0.429059172918797,0.358036833687352,PSMB9/PSMB8/CDKN1A/PSMD7/PSMD6,5
R-HSA-392518,R-HSA-392518,Signal amplification,2/249,23/8183,0.153930783450647,0.429059172918797,0.358036833687352,GNG2/GNB2,2
R-HSA-446203,R-HSA-446203,Asparagine N-linked glycosylation,12/249,283/8183,0.153949988210501,0.429059172918797,0.358036833687352,PDIA3/TUBB2B/CALR/TUBA1A/TUBB2A/TUBB3/OS9/FOLR1/RPN1/DDOST/DYNLL1/TUBB4B,12
R-HSA-447115,R-HSA-447115,Interleukin-12 family signaling,3/249,45/8183,0.156329678254969,0.433825116049217,0.362013868314863,MIF/CDC42/RPLP0,3
R-HSA-380259,R-HSA-380259,Loss of Nlp from mitotic centrosomes,4/249,69/8183,0.157865685629609,0.433825116049217,0.362013868314863,TUBA1A/YWHAG/DYNLL1/TUBB4B,4
R-HSA-380284,R-HSA-380284,Loss of proteins required for interphase microtubule organization from the centrosome,4/249,69/8183,0.157865685629609,0.433825116049217,0.362013868314863,TUBA1A/YWHAG/DYNLL1/TUBB4B,4
R-HSA-9020702,R-HSA-9020702,Interleukin-1 signaling,5/249,94/8183,0.157907846644857,0.433825116049217,0.362013868314863,PSMB9/PSMB8/RBX1/PSMD7/PSMD6,5
R-HSA-8856688,R-HSA-8856688,Golgi-to-ER retrograde transport,6/249,121/8183,0.162977758967914,0.440034674577148,0.367195556096557,TUBB2B/TUBA1A/TUBB2A/TUBB3/DYNLL1/TUBB4B,6
R-HSA-174178,R-HSA-174178,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,4/249,70/8183,0.16371315340174,0.440034674577148,0.367195556096557,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-174184,R-HSA-174184,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,4/249,70/8183,0.16371315340174,0.440034674577148,0.367195556096557,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-69017,R-HSA-69017,CDK-mediated phosphorylation and removal of Cdc6,4/249,70/8183,0.16371315340174,0.440034674577148,0.367195556096557,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-2424491,R-HSA-2424491,DAP12 signaling,2/249,24/8183,0.164728006415539,0.440034674577148,0.367195556096557,B2M/RAC1,2
R-HSA-399719,R-HSA-399719,Trafficking of AMPA receptors,2/249,24/8183,0.164728006415539,0.440034674577148,0.367195556096557,CAMK2B/AP2M1,2
R-HSA-399721,R-HSA-399721,Glutamate binding, activation of AMPA receptors and synaptic plasticity,2/249,24/8183,0.164728006415539,0.440034674577148,0.367195556096557,CAMK2B/AP2M1,2
R-HSA-9013507,R-HSA-9013507,NOTCH3 Activation and Transmission of Signal to the Nucleus,2/249,24/8183,0.164728006415539,0.440034674577148,0.367195556096557,YBX1/NCSTN,2
R-HSA-179419,R-HSA-179419,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,4/249,71/8183,0.169637956877604,0.451587940377622,0.376836405114677,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-194138,R-HSA-194138,Signaling by VEGF,5/249,97/8183,0.17288981318405,0.458663009546691,0.382740335209401,RHOA/BRK1/CDC42/RAC1/CYBA,5
R-HSA-8854518,R-HSA-8854518,AURKA Activation by TPX2,4/249,72/8183,0.175637312326083,0.461240050740691,0.384890797727438,TUBA1A/YWHAG/DYNLL1/TUBB4B,4
R-HSA-400042,R-HSA-400042,Adrenaline,noradrenaline inhibits insulin secretion,2/249,25/8183,0.175653594453061,0.461240050740691,0.384890797727438,GNG2/GNB2,2
R-HSA-429947,R-HSA-429947,Deadenylation of mRNA,2/249,25/8183,0.175653594453061,0.461240050740691,0.384890797727438,EIF4A2/EIF4A1,2
R-HSA-109606,R-HSA-109606,Intrinsic Pathway for Apoptosis,3/249,48/8183,0.178802858277268,0.466337184425849,0.38914420080259,YWHAH/YWHAG/DYNLL1,3
R-HSA-3928665,R-HSA-3928665,EPH-ephrin mediated repulsion of cells,3/249,48/8183,0.178802858277268,0.466337184425849,0.38914420080259,RAC1/AP2M1/NCSTN,3
R-HSA-176409,R-HSA-176409,APC/C:Cdc20 mediated degradation of mitotic proteins,4/249,73/8183,0.181708414473922,0.472319515063527,0.394136273819033,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-174824,R-HSA-174824,Plasma lipoprotein assembly, remodeling, and clearance,3/249,49/8183,0.186482792299919,0.475658596856746,0.396922636046262,NPC2/MYLIP/AP2M1,3
R-HSA-381070,R-HSA-381070,IRE1alpha activates chaperones,3/249,49/8183,0.186482792299919,0.475658596856746,0.396922636046262,PDIA6/SERP1/HSPA5,3
R-HSA-1222556,R-HSA-1222556,ROS and RNS production in phagocytes,2/249,26/8183,0.186689837885484,0.475658596856746,0.396922636046262,ATP6V0E2/CYBA,2
R-HSA-3928663,R-HSA-3928663,EPHA-mediated growth cone collapse,2/249,26/8183,0.186689837885484,0.475658596856746,0.396922636046262,RHOA/MYL6,2
R-HSA-456926,R-HSA-456926,Thrombin signalling through proteinase activated receptors (PARs),2/249,26/8183,0.186689837885484,0.475658596856746,0.396922636046262,GNG2/GNB2,2
R-HSA-8949613,R-HSA-8949613,Cristae formation,2/249,26/8183,0.186689837885484,0.475658596856746,0.396922636046262,ATP5F1E/ATP5ME,2
R-HSA-176814,R-HSA-176814,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,4/249,74/8183,0.187848440795343,0.477036172019751,0.39807218063279,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-9018519,R-HSA-9018519,Estrogen-dependent gene expression,6/249,127/8183,0.189999757682097,0.480917419444521,0.401310963594283,TFF3/HIST1H4C/HIST1H2AC/FOS/POLR2H/JUN,6
R-HSA-2871837,R-HSA-2871837,FCERI mediated NF-kB activation,4/249,75/8183,0.194054555644923,0.489575545613988,0.40853590662089,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-69481,R-HSA-69481,G2/M Checkpoints,7/249,156/8183,0.197399759374663,0.496392880251595,0.414224765085869,HIST1H4C/PSMB9/PSMB8/YWHAH/PSMD7/PSMD6/YWHAG,7
R-HSA-917937,R-HSA-917937,Iron uptake and transport,3/249,51/8183,0.202090851547687,0.50653940712602,0.422691733243966,FTH1/ATP6AP1/ATP6V0E2,3
R-HSA-416476,R-HSA-416476,G alpha (q) signalling events,6/249,131/8183,0.208913919167139,0.512284902058194,0.427486174065469,GRP/TAC3/GNG2/RGS2/GNRH2/GNB2,6
R-HSA-163359,R-HSA-163359,Glucagon signaling in metabolic regulation,2/249,28/8183,0.209028165995248,0.512284902058194,0.427486174065469,GNG2/GNB2,2
R-HSA-2172127,R-HSA-2172127,DAP12 interactions,2/249,28/8183,0.209028165995248,0.512284902058194,0.427486174065469,B2M/RAC1,2
R-HSA-5205647,R-HSA-5205647,Mitophagy,2/249,28/8183,0.209028165995248,0.512284902058194,0.427486174065469,TOMM7/MAP1LC3B,2
R-HSA-70268,R-HSA-70268,Pyruvate metabolism,2/249,28/8183,0.209028165995248,0.512284902058194,0.427486174065469,BSG/PDHB,2
R-HSA-75067,R-HSA-75067,Processing of Capped Intronless Pre-mRNA,2/249,28/8183,0.209028165995248,0.512284902058194,0.427486174065469,SNRPF/SNRPE,2
R-HSA-917977,R-HSA-917977,Transferrin endocytosis and recycling,2/249,28/8183,0.209028165995248,0.512284902058194,0.427486174065469,ATP6AP1/ATP6V0E2,2
R-HSA-71406,R-HSA-71406,Pyruvate metabolism and Citric Acid (TCA) cycle,3/249,52/8183,0.210007507643868,0.513056316142613,0.428129895663048,BSG/MDH2/PDHB,3
R-HSA-1474244,R-HSA-1474244,Extracellular matrix organization,9/249,216/8183,0.21204816000384,0.515572481274741,0.430229558958469,TIMP1/BSG/PPIB/MFAP2/ELN/CD47/CAPN2/NCSTN/CTSL,9
R-HSA-1168372,R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR),4/249,78/8183,0.213040960526739,0.515572481274741,0.430229558958469,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-176408,R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase,4/249,78/8183,0.213040960526739,0.515572481274741,0.430229558958469,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-168898,R-HSA-168898,Toll-like Receptor Cascades,6/249,133/8183,0.218614292970136,0.526536083231475,0.439378351428501,S100A1/HSP90B1/FOS/CNPY3/JUN/CTSL,6
R-HSA-2129379,R-HSA-2129379,Molecules associated with elastic fibres,2/249,29/8183,0.220299423424568,0.526536083231475,0.439378351428501,MFAP2/ELN,2
R-HSA-977444,R-HSA-977444,GABA B receptor activation,2/249,29/8183,0.220299423424568,0.526536083231475,0.439378351428501,GNG2/GNB2,2
R-HSA-991365,R-HSA-991365,Activation of GABAB receptors,2/249,29/8183,0.220299423424568,0.526536083231475,0.439378351428501,GNG2/GNB2,2
R-HSA-8939211,R-HSA-8939211,ESR-mediated signaling,8/249,190/8183,0.222038995082054,0.52905587717082,0.441481042853207,TFF3/HIST1H4C/GNG2/HIST1H2AC/FOS/GNB2/POLR2H/JUN,8
R-HSA-6807070,R-HSA-6807070,PTEN Regulation,6/249,134/8183,0.223521282064796,0.530949014627762,0.443060808497669,PSMB9/EGR1/PSMB8/PSMD7/PSMD6/JUN,6
R-HSA-389356,R-HSA-389356,CD28 co-stimulation,2/249,30/8183,0.231619604327523,0.545608357930177,0.455293584746753,CDC42/RAC1,2
R-HSA-380270,R-HSA-380270,Recruitment of mitotic centrosome proteins and complexes,4/249,81/8183,0.232519624040192,0.545608357930177,0.455293584746753,TUBA1A/YWHAG/DYNLL1/TUBB4B,4
R-HSA-380287,R-HSA-380287,Centrosome maturation,4/249,81/8183,0.232519624040192,0.545608357930177,0.455293584746753,TUBA1A/YWHAG/DYNLL1/TUBB4B,4
R-HSA-5628897,R-HSA-5628897,TP53 Regulates Metabolic Genes,4/249,81/8183,0.232519624040192,0.545608357930177,0.455293584746753,COX4I1/YWHAH/COX6C/YWHAG,4
R-HSA-69620,R-HSA-69620,Cell Cycle Checkpoints,11/249,280/8183,0.233331818610236,0.545855042324552,0.455499435373092,RPS27/HIST1H4C/PSMB9/PSMB8/MAD1L1/CDKN1A/YWHAH/PSMD7/PSMD6/YWHAG/DYNLL1,11
R-HSA-201681,R-HSA-201681,TCF dependent signaling in response to WNT,8/249,193/8183,0.234434817923312,0.546778487724461,0.456270022480734,SOX4/HIST1H4C/HIST1H2AC/PSMB9/PSMB8/RBX1/PSMD7/PSMD6,8
R-HSA-388396,R-HSA-388396,GPCR downstream signalling,17/249,461/8183,0.238644418182686,0.552670303079252,0.461186563245845,GRP/NPW/TAC3/RHOA/RAMP1/RGS7/OR51E1/PSAP/GNG2/RBP1/CDC42/RGS2/RHOB/GNRH2/GNB2/CAMK2B/CALCB,17
R-HSA-5668541,R-HSA-5668541,TNFR2 non-canonical NF-kB pathway,4/249,82/8183,0.239108654441024,0.552670303079252,0.461186563245845,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-69002,R-HSA-69002,DNA Replication Pre-Initiation,4/249,82/8183,0.239108654441024,0.552670303079252,0.461186563245845,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-2122948,R-HSA-2122948,Activated NOTCH1 Transmits Signal to the Nucleus,2/249,31/8183,0.242975358742283,0.556608240204875,0.464472652038974,DLK1/NCSTN,2
R-HSA-450282,R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases,2/249,31/8183,0.242975358742283,0.556608240204875,0.464472652038974,FOS/JUN,2
R-HSA-5362517,R-HSA-5362517,Signaling by Retinoic Acid,2/249,31/8183,0.242975358742283,0.556608240204875,0.464472652038974,FABP5/PDHB,2
